id_projeto,situacao,score_temporal_v2,desc_nome,sistema_resp,natureza_intervencao,especie_intervencao,atraso_observavel_dias,faixa_temporal_v2,score_financeiro_v2,valor_planejado_utilizavel_total,financeiro_comparavel_v2,faixa_financeira_v2,motivo_financeiro,score_fisico_v2,fisico_calculavel_v2,motivo_calculabilidade,percentual_numerico,progresso_linear_esperado,score_situacao_v2,fisico_esperado_v2,tem_temporal,tem_situacao,tem_financeiro,tem_fisico,qtd_componentes_esperados,qtd_componentes_disponiveis,ipi_completo_v2,motivo_completude,ipi_v2,ipi_v2_exibicao,prioridade_A_ipi_v2_estrito,calculavel_A,calculavel_B,prioridade_B_3_componentes,calculavel_C,prioridade_C_2_componentes,tem_temporal_final,tem_situacao_final,tem_financeiro_final,ipi_final_calculavel,ipi_final,contrib_temporal_ipi,contrib_situacao_ipi,contrib_financeiro_ipi,ipi_final_por_pesos,motivo_ipi_final,sinal_fisico_disponivel,posicao_ipi_final,qtd_pins,qtd_pins_coordenada_completa,qtd_pins_validos_sc,qtd_pins_invalidos_ou_fora_sc,qualidade_localizacao,tem_ponto_representativo,indice_pin_representativo,latitude_representativa,longitude_representativa,soma_distancias_medoide_km,apto_localizacao_rota,id_local,id_tarefa,tempo_servico_min,premio_ipi,qtd_projetos_coordenada,coordenada_exclusiva,coordenada_compartilhada,apta_rota_automatica_v1,classe_uso_espacial_v1
50350.42-52,Cadastrada,0,Construção de unidades habitacionais no Município de Siderópolis/SC,Transferegov.br,Obra,Construção,0.0,sem_atraso_observavel,80.0,3365000.0,True,P75_a_P90,05_com_investimento_utilizavel,,,,,,0,False,True,True,True,False,3,3,True,completo,26.666666666666668,26.67,26.666666666666668,True,True,26.666666666666668,True,0.0,True,True,True,True,26.666666666666668,0.0,0.0,26.666666666666664,26.666666666666664,calculavel,False,1752,1,1,1,0,localizacao_valida,True,0.0,-28.59762,-49.42698,0.0,True,L0217,P_50350.42-52,45.0,26.666666666666668,1,True,False,True,rota_automatica_v1
50522.42-10,Cadastrada,0,CONSTRUÇÃO DE UNIDADES HABITACIONAIS,Transferegov.br,Obra,Construção,0.0,sem_atraso_observavel,80.0,3250000.0,True,P75_a_P90,05_com_investimento_utilizavel,,,,,,0,False,True,True,True,False,3,3,True,completo,26.666666666666668,26.67,26.666666666666668,True,True,26.666666666666668,True,0.0,True,True,True,True,26.666666666666668,0.0,0.0,26.666666666666664,26.666666666666664,calculavel,False,1753,1,1,1,0,localizacao_valida,True,0.0,-27.95657,-49.58028,0.0,True,L0457,P_50522.42-10,45.0,26.666666666666668,1,True,False,True,rota_automatica_v1
57914.42-21,Cadastrada,0,Construção de unidades habitacionais,Transferegov.br,Obra,Construção,0.0,sem_atraso_observavel,80.0,2600000.0,True,P75_a_P90,05_com_investimento_utilizavel,,,,,,0,False,True,True,True,False,3,3,True,completo,26.666666666666668,26.67,26.666666666666668,True,True,26.666666666666668,True,0.0,True,True,True,True,26.666666666666668,0.0,0.0,26.666666666666664,26.666666666666664,calculavel,False,1754,1,1,1,0,localizacao_valida,True,0.0,-26.92888,-52.99544,0.0,True,L1929,P_57914.42-21,45.0,26.666666666666668,1,True,False,True,rota_automatica_v1
58055.42-62,Cadastrada,0,Construção de Unidades Habitacionais,Transferegov.br,Obra,Construção,0.0,sem_atraso_observavel,80.0,3250000.0,True,P75_a_P90,05_com_investimento_utilizavel,,,,,,0,False,True,True,True,False,3,3,True,completo,26.666666666666668,26.67,26.666666666666668,True,True,26.666666666666668,True,0.0,True,True,True,True,26.666666666666668,0.0,0.0,26.666666666666664,26.666666666666664,calculavel,False,1755,1,1,1,0,localizacao_valida,True,0.0,-26.46523,-50.22833,0.0,True,L2533,P_58055.42-62,45.0,26.666666666666668,1,True,False,True,rota_automatica_v1
59298.42-06,Cadastrada,0,Pavimentação com Asfalto Ribeirão Taquaras,Transferegov.br,Obra,Construção,0.0,sem_atraso_observavel,80.0,3535000.0,True,P75_a_P90,05_com_investimento_utilizavel,,,,,,0,False,True,True,True,False,3,3,True,completo,26.666666666666668,26.67,26.666666666666668,True,True,26.666666666666668,True,0.0,True,True,True,True,26.666666666666668,0.0,0.0,26.666666666666664,26.666666666666664,calculavel,False,1756,1,1,1,0,localizacao_valida,True,0.0,-27.04303,-49.50007,0.0,True,L1688,P_59298.42-06,45.0,26.666666666666668,1,True,False,True,rota_automatica_v1
59312.42-48,Cadastrada,0,Pavimentação com Asfalto do Caminho do Meio,Transferegov.br,Obra,Construção,0.0,sem_atraso_observavel,80.0,3535000.0,True,P75_a_P90,05_com_investimento_utilizavel,,,,,,0,False,True,True,True,False,3,3,True,completo,26.666666666666668,26.67,26.666666666666668,True,True,26.666666666666668,True,0.0,True,True,True,True,26.666666666666668,0.0,0.0,26.666666666666664,26.666666666666664,calculavel,False,1757,1,1,1,0,localizacao_valida,True,0.0,-27.01643,-49.57155,0.0,True,L1739,P_59312.42-48,45.0,26.666666666666668,1,True,False,True,rota_automatica_v1
59314.42-50,Cadastrada,0,Pavimentação com Asfalto ds Estrada Geral Rio Sellin,Transferegov.br,Obra,Construção,0.0,sem_atraso_observavel,80.0,3535000.0,True,P75_a_P90,05_com_investimento_utilizavel,,,,,,0,False,True,True,True,False,3,3,True,completo,26.666666666666668,26.67,26.666666666666668,True,True,26.666666666666668,True,0.0,True,True,True,True,26.666666666666668,0.0,0.0,26.666666666666664,26.666666666666664,calculavel,False,1758,1,1,1,0,localizacao_valida,True,0.0,-27.03179,-49.52611,0.0,True,L1703,P_59314.42-50,45.0,26.666666666666668,1,True,False,True,rota_automatica_v1
59316.42-63,Cadastrada,0,Pavimentação com Asfalto do Ribeirão das Pedras,Transferegov.br,Obra,Construção,0.0,sem_atraso_observavel,80.0,3535000.0,True,P75_a_P90,05_com_investimento_utilizavel,,,,,,0,False,True,True,True,False,3,3,True,completo,26.666666666666668,26.67,26.666666666666668,True,True,26.666666666666668,True,0.0,True,True,True,True,26.666666666666668,0.0,0.0,26.666666666666664,26.666666666666664,calculavel,False,1759,1,1,1,0,localizacao_valida,True,0.0,-27.09263,-49.54278,0.0,True,L1566,P_59316.42-63,45.0,26.666666666666668,1,True,False,True,rota_automatica_v1
59374.42-34,Cadastrada,0,Pavimentação com asfalto da Estrada Geral Rio Rafael com aproximadamente 2km de extensão,Transferegov.br,Obra,Construção,0.0,sem_atraso_observavel,80.0,3535000.0,True,P75_a_P90,05_com_investimento_utilizavel,,,,,,0,False,True,True,True,False,3,3,True,completo,26.666666666666668,26.67,26.666666666666668,True,True,26.666666666666668,True,0.0,True,True,True,True,26.666666666666668,0.0,0.0,26.666666666666664,26.666666666666664,calculavel,False,1760,1,1,1,0,localizacao_valida,True,0.0,-27.01753,-49.54723,0.0,True,L1734,P_59374.42-34,45.0,26.666666666666668,1,True,False,True,rota_automatica_v1
59394.42-69,Cadastrada,0,Pavimentação com Asfalto Estrada Geral São Miguel,Transferegov.br,Obra,Construção,0.0,sem_atraso_observavel,80.0,3535000.0,True,P75_a_P90,05_com_investimento_utilizavel,,,,,,0,False,True,True,True,False,3,3,True,completo,26.666666666666668,26.67,26.666666666666668,True,True,26.666666666666668,True,0.0,True,True,True,True,26.666666666666668,0.0,0.0,26.666666666666664,26.666666666666664,calculavel,False,1761,1,1,1,0,localizacao_valida,True,0.0,-27.0996,-49.54067,0.0,True,L1550,P_59394.42-69,45.0,26.666666666666668,1,True,False,True,rota_automatica_v1
59461.42-86,Cadastrada,0,PAVIMENTAÇÃO ESTRADA RIO CASA DE PEDRA,Transferegov.br,Obra,Construção,0.0,sem_atraso_observavel,80.0,4000000.0,True,P75_a_P90,05_com_investimento_utilizavel,,,,,,0,False,True,True,True,False,3,3,True,completo,26.666666666666668,26.67,26.666666666666668,True,True,26.666666666666668,True,0.0,True,True,True,True,26.666666666666668,0.0,0.0,26.666666666666664,26.666666666666664,calculavel,False,1762,1,1,1,0,localizacao_valida,True,0.0,-26.30658,-49.56515,0.0,True,L2689,P_59461.42-86,45.0,26.666666666666668,1,True,False,True,rota_automatica_v1
59513.42-40,Cadastrada,0,PAVIMENTAÇÃO RUA ALBERTO JOSÉ TROUCHE,Transferegov.br,Obra,Construção,0.0,sem_atraso_observavel,80.0,4000000.0,True,P75_a_P90,05_com_investimento_utilizavel,,,,,,0,False,True,True,True,False,3,3,True,completo,26.666666666666668,26.67,26.666666666666668,True,True,26.666666666666668,True,0.0,True,True,True,True,26.666666666666668,0.0,0.0,26.666666666666664,26.666666666666664,calculavel,False,1763,1,1,1,0,localizacao_valida,True,0.0,-26.26103,-49.50407,0.0,True,L2745,P_59513.42-40,45.0,26.666666666666668,1,True,False,True,rota_automatica_v1
59563.42-67,Cadastrada,0,Readequação de Interseções de Vias na Região Central do Município de Florianópolis/SC.,Transferegov.br,Obra,Construção,0.0,sem_atraso_observavel,80.0,3000000.0,True,P75_a_P90,05_com_investimento_utilizavel,,,,,,0,False,True,True,True,False,3,3,True,completo,26.666666666666668,26.67,26.666666666666668,True,True,26.666666666666668,True,0.0,True,True,True,True,26.666666666666668,0.0,0.0,26.666666666666664,26.666666666666664,calculavel,False,1764,1,1,1,0,localizacao_valida,True,0.0,-27.59209,-48.51517,0.0,True,L0760,P_59563.42-67,45.0,26.666666666666668,1,True,False,True,rota_automatica_v1
59564.42-13,Cadastrada,0,Implantação de Leds na Iluminação Pública do Município de Florianópolis/SC,Transferegov.br,Obra,Construção,0.0,sem_atraso_observavel,80.0,2392337.0,True,P75_a_P90,05_com_investimento_utilizavel,,,,,,0,False,True,True,True,False,3,3,True,completo,26.666666666666668,26.67,26.666666666666668,True,True,26.666666666666668,True,0.0,True,True,True,True,26.666666666666668,0.0,0.0,26.666666666666664,26.666666666666664,calculavel,False,1765,1,1,1,0,localizacao_valida,True,0.0,-27.59054,-48.51568,0.0,True,L0764,P_59564.42-13,45.0,26.666666666666668,1,True,False,True,rota_automatica_v1
59566.42-26,Cadastrada,0,	Recapeamento de Pavimentação Asfáltica em via urbana no município de Schroeder,Transferegov.br,Obra,Construção,0.0,sem_atraso_observavel,80.0,2303000.0,True,P75_a_P90,05_com_investimento_utilizavel,,,,,,0,False,True,True,True,False,3,3,True,completo,26.666666666666668,26.67,26.666666666666668,True,True,26.666666666666668,True,0.0,True,True,True,True,26.666666666666668,0.0,0.0,26.666666666666664,26.666666666666664,calculavel,False,1766,1,1,1,0,localizacao_valida,True,0.0,-26.41492,-49.07263,0.0,True,L2590,P_59566.42-26,45.0,26.666666666666668,1,True,False,True,rota_automatica_v1
59881.42-03,Cadastrada,0,Pavimentação da Estrada Vicinal Jabder Steil - Rio da Dona,Transferegov.br,Obra,Construção,0.0,sem_atraso_observavel,80.0,4172961.78,True,P75_a_P90,05_com_investimento_utilizavel,,,,,,0,False,True,True,True,False,3,3,True,completo,26.666666666666668,26.67,26.666666666666668,True,True,26.666666666666668,True,0.0,True,True,True,True,26.666666666666668,0.0,0.0,26.666666666666664,26.666666666666664,calculavel,False,1768,1,1,1,0,localizacao_valida,True,0.0,-27.27742,-48.70986,0.0,True,L1185,P_59881.42-03,45.0,26.666666666666668,1,True,False,True,rota_automatica_v1
60599.42-35,Cadastrada,0,Obras revitalização/recuperação asfáltica acesso,Transferegov.br,Obra,Construção,0.0,sem_atraso_observavel,80.0,4542897.01,True,P75_a_P90,05_com_investimento_utilizavel,,,,,,0,False,True,True,True,False,3,3,True,completo,26.666666666666668,26.67,26.666666666666668,True,True,26.666666666666668,True,0.0,True,True,True,True,26.666666666666668,0.0,0.0,26.666666666666664,26.666666666666664,calculavel,False,1771,1,1,1,0,localizacao_valida,True,0.0,-26.15306,-50.27498,0.0,True,L2815,P_60599.42-35,45.0,26.666666666666668,1,True,False,True,rota_automatica_v1
60645.42-71,Cadastrada,0,PAVIMENTAÇÃO ESTRADA RIO CASA DE PEDRA,Transferegov.br,Obra,Construção,0.0,sem_atraso_observavel,80.0,4000000.0,True,P75_a_P90,05_com_investimento_utilizavel,,,,,,0,False,True,True,True,False,3,3,True,completo,26.666666666666668,26.67,26.666666666666668,True,True,26.666666666666668,True,0.0,True,True,True,True,26.666666666666668,0.0,0.0,26.666666666666664,26.666666666666664,calculavel,False,1772,1,1,1,0,localizacao_valida,True,0.0,-26.30655,-49.56454,0.0,True,L2690,P_60645.42-71,45.0,26.666666666666668,1,True,False,True,rota_automatica_v1
61019.42-45,Cadastrada,0,CONSTRUÇÃO DE PARQUE MUNICIPAL,Transferegov.br,Obra,Construção,0.0,sem_atraso_observavel,80.0,2600000.0,True,P75_a_P90,05_com_investimento_utilizavel,,,,,,0,False,True,True,True,False,3,3,True,completo,26.666666666666668,26.67,26.666666666666668,True,True,26.666666666666668,True,0.0,True,True,True,True,26.666666666666668,0.0,0.0,26.666666666666664,26.666666666666664,calculavel,False,1773,1,1,1,0,localizacao_valida,True,0.0,-26.41456,-49.0778,0.0,True,L2591,P_61019.42-45,45.0,26.666666666666668,1,True,False,True,rota_automatica_v1
